City,Pincode,Business_Category,Investment_Lakhs,Competitor_Count,Mall_Proximity,Footfall_Proxy,Rent,Youth_Pop_%,Female_Pop_%,Avg_Income,Population,Total_Area,Male_Pop_%,Success_Ratio
Nanded,431807,Watch,15,38,1,1411,26968,25,47,31591,318313,161.0,53,0.76
Nanded,431807,Bakery,8,21,1,1411,26968,25,47,31591,318313,161.0,53,0.9
Nanded,431807,Shoe,15,30,1,1411,26968,25,47,31591,318313,161.0,53,0.78
Kolhapur,416000,Cafe,19,9,0,880,39473,27,48,67601,121193,259.2,52,0.82
Kolhapur,416000,Watch,16,27,0,880,39473,27,48,67601,121193,259.2,52,0.75
Kolhapur,416000,Bakery,16,20,0,880,39473,27,48,67601,121193,259.2,52,0.89
Kolhapur,416000,Shoe,24,29,0,880,39473,27,48,67601,121193,259.2,52,0.77
Kolhapur,416001,Cafe,15,23,1,1084,51326,36,47,79229,203574,670.8,53,0.83
Kolhapur,416001,Watch,16,31,1,1084,51326,36,47,79229,203574,670.8,53,0.76
Kolhapur,416001,Bakery,14,11,1,1084,51326,36,47,79229,203574,670.8,53,0.9
Kolhapur,416001,Shoe,14,27,1,1084,51326,36,47,79229,203574,670.8,53,0.78
Kolhapur,416002,Cafe,15,28,1,1523,37204,35,50,53924,431540,170.0,50,0.82
Kolhapur,416002,Watch,12,34,1,1523,37204,35,50,53924,431540,170.0,50,0.75
Kolhapur,416002,Bakery,18,11,1,1523,37204,35,50,53924,431540,170.0,50,0.89
Kolhapur,416002,Shoe,15,42,1,1523,37204,35,50,53924,431540,170.0,50,0.77
Kolhapur,416003,Cafe,21,20,1,1601,37891,34,48,62600,180676,830.3,52,0.82
Kolhapur,416003,Watch,16,31,1,1601,37891,34,48,62600,180676,830.3,52,0.75
Kolhapur,416003,Bakery,18,5,1,1601,37891,34,48,62600,180676,830.3,52,0.89
Kolhapur,416003,Shoe,13,22,1,1601,37891,34,48,62600,180676,830.3,52,0.77
Kolhapur,416004,Cafe,30,24,1,1419,50783,37,49,79094,294434,678.0,51,0.82
Kolhapur,416004,Watch,14,40,1,1419,50783,37,49,79094,294434,678.0,51,0.75
Kolhapur,416004,Bakery,11,14,1,1419,50783,37,49,79094,294434,678.0,51,0.89
Kolhapur,416004,Shoe,20,30,1,1419,50783,37,49,79094,294434,678.0,51,0.77
Kolhapur,416005,Cafe,22,14,0,686,27571,36,49,48076,135209,282.0,51,0.82
Kolhapur,416005,Watch,16,26,0,686,27571,36,49,48076,135209,282.0,51,0.75
Kolhapur,416005,Bakery,12,22,0,686,27571,36,49,48076,135209,282.0,51,0.89
Kolhapur,416005,Shoe,14,34,0,686,27571,36,49,48076,135209,282.0,51,0.77
Kolhapur,416006,Cafe,23,21,0,728,22149,25,46,29967,54364,21.3,54,0.83
Kolhapur,416006,Watch,18,37,0,728,22149,25,46,29967,54364,21.3,54,0.76
Kolhapur,416006,Bakery,17,8,0,728,22149,25,46,29967,54364,21.3,54,0.9
Kolhapur,416006,Shoe,19,36,0,728,22149,25,46,29967,54364,21.3,54,0.78
Kolhapur,416007,Cafe,27,21,1,1030,37676,30,49,58367,221210,264.2,51,0.82
Kolhapur,416007,Watch,19,47,1,1030,37676,30,49,58367,221210,264.2,51,0.75
Kolhapur,416007,Bakery,10,19,1,1030,37676,30,49,58367,221210,264.2,51,0.89
Kolhapur,416007,Shoe,24,27,1,1030,37676,30,49,58367,221210,264.2,51,0.77
Kolhapur,416008,Cafe,23,8,0,688,29568,29,47,42603,148527,444.6,53,0.83
Kolhapur,416008,Watch,19,22,0,688,29568,29,47,42603,148527,444.6,53,0.76
Kolhapur,416008,Bakery,10,13,0,688,29568,29,47,42603,148527,444.6,53,0.9
Kolhapur,416008,Shoe,16,36,0,688,29568,29,47,42603,148527,444.6,53,0.78
Kolhapur,416010,Cafe,19,27,1,1397,20161,26,47,32384,204343,589.3,53,0.83
Kolhapur,416010,Watch,16,30,1,1397,20161,26,47,32384,204343,589.3,53,0.76
Kolhapur,416010,Bakery,14,21,1,1397,20161,26,47,32384,204343,589.3,53,0.9
Kolhapur,416010,Shoe,22,39,1,1397,20161,26,47,32384,204343,589.3,53,0.78
Kolhapur,416011,Cafe,19,21,1,943,29090,34,48,48227,172440,209.0,52,0.82
Kolhapur,416011,Watch,14,28,1,943,29090,34,48,48227,172440,209.0,52,0.75
Kolhapur,416011,Bakery,13,21,1,943,29090,34,48,48227,172440,209.0,52,0.89
Kolhapur,416011,Shoe,22,29,1,943,29090,34,48,48227,172440,209.0,52,0.77
Kolhapur,416012,Cafe,29,18,1,1265,36656,28,46,59384,461541,700.2,54,0.83
Kolhapur,416012,Watch,20,50,1,1265,36656,28,46,59384,461541,700.2,54,0.76
Kolhapur,416012,Bakery,9,12,1,1265,36656,28,46,59384,461541,700.2,54,0.9
Kolhapur,416012,Shoe,14,21,1,1265,36656,28,46,59384,461541,700.2,54,0.78
Kolhapur,416013,Cafe,27,19,1,1197,47365,33,48,77568,381387,518.4,52,0.82
Kolhapur,416013,Watch,13,42,1,1197,47365,33,48,77568,381387,518.4,52,0.75
Kolhapur,416013,Bakery,11,6,1,1197,47365,33,48,77568,381387,518.4,52,0.89
Kolhapur,416013,Shoe,20,17,1,1197,47365,33,48,77568,381387,518.4,52,0.77
Kolhapur,416101,Cafe,21,19,1,1015,20275,29,46,26870,244847,853.2,54,0.83
Kolhapur,416101,Watch,12,41,1,1015,20275,29,46,26870,244847,853.2,54,0.76
Kolhapur,416101,Bakery,10,6,1,1015,20275,29,46,26870,244847,853.2,54,0.9
Kolhapur,416101,Shoe,12,19,1,1015,20275,29,46,26870,244847,853.2,54,0.78
Kolhapur,416109,Cafe,15,10,0,865,43705,36,49,66251,129410,728.2,51,0.82
Kolhapur,416109,Watch,14,25,0,865,43705,36,49,66251,129410,728.2,51,0.75
Kolhapur,416109,Bakery,13,11,0,865,43705,36,49,66251,129410,728.2,51,0.89
Kolhapur,416109,Shoe,22,21,0,865,43705,36,49,66251,129410,728.2,51,0.77
Kolhapur,416110,Cafe,15,24,1,1048,51648,31,50,77761,390987,390.2,50,0.82
Kolhapur,416110,Watch,16,38,1,1048,51648,31,50,77761,390987,390.2,50,0.75
Kolhapur,416110,Bakery,17,17,1,1048,51648,31,50,77761,390987,390.2,50,0.89
Kolhapur,416110,Shoe,13,28,1,1048,51648,31,50,77761,390987,390.2,50,0.77
Kolhapur,416111,Cafe,27,15,1,1505,38072,30,50,59842,304684,446.0,50,0.82
Kolhapur,416111,Watch,14,28,1,1505,38072,30,50,59842,304684,446.0,50,0.75
Kolhapur,416111,Bakery,12,12,1,1505,38072,30,50,59842,304684,446.0,50,0.89
Kolhapur,416111,Shoe,13,39,1,1505,38072,30,50,59842,304684,446.0,50,0.77
Kolhapur,416112,Cafe,27,9,1,983,27612,34,46,50468,363522,744.6,54,0.83
Kolhapur,416112,Watch,20,48,1,983,27612,34,46,50468,363522,744.6,54,0.76
Kolhapur,416112,Bakery,9,5,1,983,27612,34,46,50468,363522,744.6,54,0.9
Kolhapur,416112,Shoe,20,25,1,983,27612,34,46,50468,363522,744.6,54,0.78
Kolhapur,416118,Cafe,30,18,0,572,28535,32,50,47365,89048,351.2,50,0.82
Kolhapur,416118,Watch,16,40,0,572,28535,32,50,47365,89048,351.2,50,0.75
Kolhapur,416118,Bakery,13,8,0,572,28535,32,50,47365,89048,351.2,50,0.89
Kolhapur,416118,Shoe,16,35,0,572,28535,32,50,47365,89048,351.2,50,0.77
Kolhapur,416119,Cafe,21,23,1,1323,18781,37,50,26473,426831,183.6,50,0.82
Kolhapur,416119,Watch,12,38,1,1323,18781,37,50,26473,426831,183.6,50,0.75
Kolhapur,416119,Bakery,10,7,1,1323,18781,37,50,26473,426831,183.6,50,0.89
Kolhapur,416119,Shoe,18,36,1,1323,18781,37,50,26473,426831,183.6,50,0.77
Kolhapur,416122,Cafe,26,20,1,1276,37210,27,47,56565,461438,883.4,53,0.83
Kolhapur,416122,Watch,11,47,1,1276,37210,27,47,56565,461438,883.4,53,0.76
Kolhapur,416122,Bakery,14,7,1,1276,37210,27,47,56565,461438,883.4,53,0.9
Kolhapur,416122,Shoe,25,33,1,1276,37210,27,47,56565,461438,883.4,53,0.78
Kolhapur,416127,Cafe,28,27,0,700,26792,32,48,37776,139068,592.1,52,0.82
Kolhapur,416127,Watch,11,48,0,700,26792,32,48,37776,139068,592.1,52,0.75
Kolhapur,416127,Bakery,15,2,0,700,26792,32,48,37776,139068,592.1,52,0.89
Kolhapur,416127,Shoe,17,22,0,700,26792,32,48,37776,139068,592.1,52,0.77
Kolhapur,416129,Cafe,28,18,0,820,35477,29,50,57312,75263,402.4,50,0.82
Kolhapur,416129,Watch,18,21,0,820,35477,29,50,57312,75263,402.4,50,0.75
Kolhapur,416129,Bakery,17,16,0,820,35477,29,50,57312,75263,402.4,50,0.89
Kolhapur,416129,Shoe,15,27,0,820,35477,29,50,57312,75263,402.4,50,0.77
Kolhapur,416130,Cafe,27,33,1,1409,29600,28,50,40591,234967,135.0,50,0.82
Kolhapur,416130,Watch,13,35,1,1409,29600,28,50,40591,234967,135.0,50,0.75
Kolhapur,416130,Bakery,15,10,1,1409,29600,28,50,40591,234967,135.0,50,0.89
Kolhapur,416130,Shoe,12,41,1,1409,29600,28,50,40591,234967,135.0,50,0.77
Kolhapur,416134,Cafe,16,28,1,1529,38555,35,48,63893,417465,572.6,52,0.82
Kolhapur,416134,Watch,19,36,1,1529,38555,35,48,63893,417465,572.6,52,0.75
Kolhapur,416134,Bakery,10,19,1,1529,38555,35,48,63893,417465,572.6,52,0.89
Kolhapur,416134,Shoe,16,38,1,1529,38555,35,48,63893,417465,572.6,52,0.77
Kolhapur,416138,Cafe,15,15,1,1249,17955,26,46,29504,164325,338.8,54,0.83
Kolhapur,416138,Watch,16,49,1,1249,17955,26,46,29504,164325,338.8,54,0.76
Kolhapur,416138,Bakery,11,25,1,1249,17955,26,46,29504,164325,338.8,54,0.9
Kolhapur,416138,Shoe,17,31,1,1249,17955,26,46,29504,164325,338.8,54,0.78
Kolhapur,416146,Cafe,19,15,1,892,17053,33,50,23795,202313,156.4,50,0.82
Kolhapur,416146,Watch,10,43,1,892,17053,33,50,23795,202313,156.4,50,0.75
Kolhapur,416146,Bakery,15,17,1,892,17053,33,50,23795,202313,156.4,50,0.89
Kolhapur,416146,Shoe,14,20,1,892,17053,33,50,23795,202313,156.4,50,0.77
Kolhapur,416202,Cafe,23,20,1,1470,18270,31,50,25876,331378,174.6,50,0.82
Kolhapur,416202,Watch,20,37,1,1470,18270,31,50,25876,331378,174.6,50,0.75
Kolhapur,416202,Bakery,11,13,1,1470,18270,31,50,25876,331378,174.6,50,0.89
Kolhapur,416202,Shoe,20,30,1,1470,18270,31,50,25876,331378,174.6,50,0.77
Kolhapur,416203,Cafe,27,17,1,1199,24180,26,47,41905,161007,735.0,53,0.83
Kolhapur,416203,Watch,11,40,1,1199,24180,26,47,41905,161007,735.0,53,0.76
Kolhapur,416203,Bakery,14,19,1,1199,24180,26,47,41905,161007,735.0,53,0.9
Kolhapur,416203,Shoe,13,24,1,1199,24180,26,47,41905,161007,735.0,53,0.78
Kolhapur,416206,Cafe,27,21,1,1633,18442,29,49,25130,460015,441.6,51,0.82
Kolhapur,416206,Watch,11,24,1,1633,18442,29,49,25130,460015,441.6,51,0.75
Kolhapur,416206,Bakery,14,20,1,1633,18442,29,49,25130,460015,441.6,51,0.89
Kolhapur,416206,Shoe,22,33,1,1633,18442,29,49,25130,460015,441.6,51,0.77
Kolhapur,416213,Cafe,29,27,0,636,39229,37,47,60239,120279,545.9,53,0.83
Kolhapur,416213,Watch,13,48,0,636,39229,37,47,60239,120279,545.9,53,0.76
Kolhapur,416213,Bakery,10,9,0,636,39229,37,47,60239,120279,545.9,53,0.9
Kolhapur,416213,Shoe,18,31,0,636,39229,37,47,60239,120279,545.9,53,0.78
Kolhapur,416215,Cafe,27,29,1,1383,16275,34,49,22701,317924,242.6,51,0.82
Kolhapur,416215,Watch,16,38,1,1383,16275,34,49,22701,317924,242.6,51,0.75
Kolhapur,416215,Bakery,16,6,1,1383,16275,34,49,22701,317924,242.6,51,0.89
Kolhapur,416215,Shoe,23,28,1,1383,16275,34,49,22701,317924,242.6,51,0.77
Kolhapur,416217,Cafe,19,24,1,1125,43867,25,49,66853,366838,753.5,51,0.82
Kolhapur,416217,Watch,13,33,1,1125,43867,25,49,66853,366838,753.5,51,0.75
Kolhapur,416217,Bakery,17,11,1,1125,43867,25,49,66853,366838,753.5,51,0.89
Kolhapur,416217,Shoe,21,27,1,1125,43867,25,49,66853,366838,753.5,51,0.77
Kolhapur,416222,Cafe,24,17,1,1477,29439,30,46,41542,497526,448.6,54,0.83
Kolhapur,416222,Watch,16,21,1,1477,29439,30,46,41542,497526,448.6,54,0.76
Kolhapur,416222,Bakery,17,19,1,1477,29439,30,46,41542,497526,448.6,54,0.9
Kolhapur,416222,Shoe,18,28,1,1477,29439,30,46,41542,497526,448.6,54,0.78
Kolhapur,416224,Cafe,16,23,1,1351,22789,27,47,38997,335211,584.5,53,0.83
Kolhapur,416224,Watch,20,26,1,1351,22789,27,47,38997,335211,584.5,53,0.76
Kolhapur,416224,Bakery,9,16,1,1351,22789,27,47,38997,335211,584.5,53,0.9
Kolhapur,416224,Shoe,18,22,1,1351,22789,27,47,38997,335211,584.5,53,0.78
Kolhapur,416228,Cafe,26,21,0,764,34217,28,47,49505,129124,82.9,53,0.83
Kolhapur,416228,Watch,18,40,0,764,34217,28,47,49505,129124,82.9,53,0.76
Kolhapur,416228,Bakery,17,5,0,764,34217,28,47,49505,129124,82.9,53,0.9
Kolhapur,416228,Shoe,24,35,0,764,34217,28,47,49505,129124,82.9,53,0.78
Kolhapur,416229,Cafe,19,13,1,1289,21358,34,46,32229,319542,542.8,54,0.83
Kolhapur,416229,Watch,14,38,1,1289,21358,34,46,32229,319542,542.8,54,0.76
Kolhapur,416229,Bakery,11,20,1,1289,21358,34,46,32229,319542,542.8,54,0.9
Kolhapur,416229,Shoe,21,26,1,1289,21358,34,46,32229,319542,542.8,54,0.78
Kolhapur,416234,Cafe,22,16,1,1563,36456,36,50,64733,245436,791.2,50,0.82
Kolhapur,416234,Watch,19,31,1,1563,36456,36,50,64733,245436,791.2,50,0.75
Kolhapur,416234,Bakery,15,12,1,1563,36456,36,50,64733,245436,791.2,50,0.89
Kolhapur,416234,Shoe,22,28,1,1563,36456,36,50,64733,245436,791.2,50,0.77
Kolhapur,416236,Cafe,18,26,1,1106,42929,36,50,74617,480113,431.3,50,0.82
Kolhapur,416236,Watch,14,32,1,1106,42929,36,50,74617,480113,431.3,50,0.75
Kolhapur,416236,Bakery,18,23,1,1106,42929,36,50,74617,480113,431.3,50,0.89
Kolhapur,416236,Shoe,22,26,1,1106,42929,36,50,74617,480113,431.3,50,0.77
Ulhasnagar,421002,Cafe,19,34,1,1128,46076,28,47,78936,303126,542.2,53,0.83
Ulhasnagar,421002,Watch,10,29,1,1128,46076,28,47,78936,303126,542.2,53,0.76
Ulhasnagar,421002,Bakery,17,3,1,1128,46076,28,47,78936,303126,542.2,53,0.9
Ulhasnagar,421002,Shoe,16,13,1,1128,46076,28,47,78936,303126,542.2,53,0.78
Ulhasnagar,421004,Cafe,21,22,1,1284,40392,34,50,67104,250790,109.1,50,0.82
Ulhasnagar,421004,Watch,13,39,1,1284,40392,34,50,67104,250790,109.1,50,0.75
Ulhasnagar,421004,Bakery,12,20,1,1284,40392,34,50,67104,250790,109.1,50,0.89
Ulhasnagar,421004,Shoe,12,33,1,1284,40392,34,50,67104,250790,109.1,50,0.77
Ulhasnagar,421005,Cafe,24,23,1,1313,29007,33,49,46158,283288,713.7,51,0.82
Ulhasnagar,421005,Watch,13,35,1,1313,29007,33,49,46158,283288,713.7,51,0.75
Ulhasnagar,421005,Bakery,9,13,1,1313,29007,33,49,46158,283288,713.7,51,0.89
Ulhasnagar,421005,Shoe,25,30,1,1313,29007,33,49,46158,283288,713.7,51,0.77
Sangli,415313,Cafe,29,22,1,1190,46639,31,50,78333,471800,815.4,50,0.82
Sangli,415313,Watch,15,32,1,1190,46639,31,50,78333,471800,815.4,50,0.75
Sangli,415313,Bakery,17,7,1,1190,46639,31,50,78333,471800,815.4,50,0.89
Sangli,415313,Shoe,16,28,1,1190,46639,31,50,78333,471800,815.4,50,0.77
Sangli,415401,Cafe,23,30,0,770,42139,38,50,71716,131062,359.0,50,0.82
Sangli,415401,Watch,17,41,0,770,42139,38,50,71716,131062,359.0,50,0.75
Sangli,415401,Bakery,10,9,0,770,42139,38,50,71716,131062,359.0,50,0.89
Sangli,415401,Shoe,24,41,0,770,42139,38,50,71716,131062,359.0,50,0.77
Sangli,415403,Cafe,27,19,1,1101,37499,28,48,56760,399944,456.3,52,0.82
Sangli,415403,Watch,20,47,1,1101,37499,28,48,56760,399944,456.3,52,0.75
Sangli,415403,Bakery,12,16,1,1101,37499,28,48,56760,399944,456.3,52,0.89
Sangli,415403,Shoe,24,25,1,1101,37499,28,48,56760,399944,456.3,52,0.77
Sangli,415409,Cafe,29,19,1,1121,45148,32,46,72073,274571,640.7,54,0.83
Sangli,415409,Watch,14,33,1,1121,45148,32,46,72073,274571,640.7,54,0.76
Sangli,415409,Bakery,10,21,1,1121,45148,32,46,72073,274571,640.7,54,0.9
Sangli,415409,Shoe,16,34,1,1121,45148,32,46,72073,274571,640.7,54,0.78
Sangli,415411,Cafe,17,20,0,818,31782,38,48,48684,57607,300.6,52,0.82
Sangli,415411,Watch,13,27,0,818,31782,38,48,48684,57607,300.6,52,0.75
Sangli,415411,Bakery,15,14,0,818,31782,38,48,48684,57607,300.6,52,0.89
Sangli,415411,Shoe,23,38,0,818,31782,38,48,48684,57607,300.6,52,0.77
Sangli,415413,Cafe,27,10,0,813,27598,29,48,42362,67336,506.7,52,0.82
Sangli,415413,Watch,10,35,0,813,27598,29,48,42362,67336,506.7,52,0.75
Sangli,415413,Bakery,8,15,0,813,27598,29,48,42362,67336,506.7,52,0.89
Sangli,415413,Shoe,14,14,0,813,27598,29,48,42362,67336,506.7,52,0.77
Sangli,415417,Cafe,16,29,1,1447,29774,37,46,43729,412353,577.3,54,0.83
Sangli,415417,Watch,18,39,1,1447,29774,37,46,43729,412353,577.3,54,0.76
Sangli,415417,Bakery,16,11,1,1447,29774,37,46,43729,412353,577.3,54,0.9
Sangli,415417,Shoe,22,29,1,1447,29774,37,46,43729,412353,577.3,54,0.78
Sangli,416301,Cafe,19,29,1,1372,22367,36,50,34801,425603,746.6,50,0.82
Sangli,416301,Watch,20,43,1,1372,22367,36,50,34801,425603,746.6,50,0.75
Sangli,416301,Bakery,13,19,1,1372,22367,36,50,34801,425603,746.6,50,0.89
Sangli,416301,Shoe,25,31,1,1372,22367,36,50,34801,425603,746.6,50,0.77
Sangli,416302,Cafe,16,12,0,669,20165,36,46,34422,100203,597.6,54,0.83
Sangli,416302,Watch,11,43,0,669,20165,36,46,34422,100203,597.6,54,0.76
Sangli,416302,Bakery,16,15,0,669,20165,36,46,34422,100203,597.6,54,0.9
Sangli,416302,Shoe,18,19,0,669,20165,36,46,34422,100203,597.6,54,0.78
Sangli,416303,Cafe,22,17,1,822,23124,29,50,34571,257402,812.7,50,0.82
Sangli,416303,Watch,14,42,1,822,23124,29,50,34571,257402,812.7,50,0.75
Sangli,416303,Bakery,9,3,1,822,23124,29,50,34571,257402,812.7,50,0.89
Sangli,416303,Shoe,18,33,1,822,23124,29,50,34571,257402,812.7,50,0.77
Sangli,416313,Cafe,23,25,1,978,31412,37,50,46952,265019,762.7,50,0.82
Sangli,416313,Watch,16,27,1,978,31412,37,50,46952,265019,762.7,50,0.75
Sangli,416313,Bakery,12,16,1,978,31412,37,50,46952,265019,762.7,50,0.89
Sangli,416313,Shoe,15,25,1,978,31412,37,50,46952,265019,762.7,50,0.77
Sangli,416317,Cafe,27,26,1,998,26199,26,46,27079,430886,87.1,54,0.83
Sangli,416317,Watch,18,36,1,998,26199,26,46,27079,430886,87.1,54,0.76
Sangli,416317,Bakery,11,7,1,998,26199,26,46,27079,430886,87.1,54,0.9
Sangli,416317,Shoe,12,33,1,998,26199,26,46,27079,430886,87.1,54,0.78
Sangli,416319,Cafe,21,22,1,1251,49301,32,48,77589,276439,296.6,52,0.82
Sangli,416319,Watch,17,36,1,1251,49301,32,48,77589,276439,296.6,52,0.75
Sangli,416319,Bakery,8,9,1,1251,49301,32,48,77589,276439,296.6,52,0.89
Sangli,416319,Shoe,25,34,1,1251,49301,32,48,77589,276439,296.6,52,0.77
Sangli,416320,Cafe,22,23,1,1144,61433,33,50,58069,482023,41.8,50,0.82
Sangli,416320,Watch,13,36,1,1144,61433,33,50,58069,482023,41.8,50,0.75
Sangli,416320,Bakery,12,17,1,1144,61433,33,50,58069,482023,41.8,50,0.89
Sangli,416320,Shoe,18,29,1,1144,61433,33,50,58069,482023,41.8,50,0.77
Sangli,416321,Cafe,27,24,1,1495,50774,35,49,65977,363635,77.7,51,0.82
Sangli,416321,Watch,14,47,1,1495,50774,35,49,65977,363635,77.7,51,0.75
Sangli,416321,Bakery,16,4,1,1495,50774,35,49,65977,363635,77.7,51,0.89
Sangli,416321,Shoe,19,30,1,1495,50774,35,49,65977,363635,77.7,51,0.77
Sangli,416414,Cafe,17,17,1,1142,46798,32,49,69009,236548,287.1,51,0.82
Sangli,416414,Watch,10,46,1,1142,46798,32,49,69009,236548,287.1,51,0.75
Sangli,416414,Bakery,11,7,1,1142,46798,32,49,69009,236548,287.1,51,0.89
Sangli,416414,Shoe,18,28,1,1142,46798,32,49,69009,236548,287.1,51,0.77
Sangli,416415,Cafe,25,19,1,1159,30238,37,49,44821,277922,198.5,51,0.82
Sangli,416415,Watch,19,23,1,1159,30238,37,49,44821,277922,198.5,51,0.75
Sangli,416415,Bakery,17,13,1,1159,30238,37,49,44821,277922,198.5,51,0.89
Sangli,416415,Shoe,16,21,1,1159,30238,37,49,44821,277922,198.5,51,0.77
Sangli,416421,Cafe,27,32,1,1278,46552,27,50,71003,222166,150.1,50,0.82
Sangli,416421,Watch,13,43,1,1278,46552,27,50,71003,222166,150.1,50,0.75
Sangli,416421,Bakery,17,9,1,1278,46552,27,50,71003,222166,150.1,50,0.89
Sangli,416421,Shoe,13,36,1,1278,46552,27,50,71003,222166,150.1,50,0.77
Sangli,416422,Cafe,23,33,1,1263,44054,32,48,74106,287087,336.7,52,0.82
Sangli,416422,Watch,18,33,1,1263,44054,32,48,74106,287087,336.7,52,0.75
Sangli,416422,Bakery,12,7,1,1263,44054,32,48,74106,287087,336.7,52,0.89
Sangli,416422,Shoe,25,36,1,1263,44054,32,48,74106,287087,336.7,52,0.77
Sangli,416425,Cafe,30,18,1,1099,27559,28,48,42343,378423,794.7,52,0.82
Sangli,416425,Watch,17,46,1,1099,27559,28,48,42343,378423,794.7,52,0.75
Sangli,416425,Bakery,15,14,1,1099,27559,28,48,42343,378423,794.7,52,0.89
Sangli,416425,Shoe,21,19,1,1099,27559,28,48,42343,378423,794.7,52,0.77
Sangli,416426,Cafe,17,25,1,1336,39111,34,47,65508,444192,674.8,53,0.83
Sangli,416426,Watch,12,34,1,1336,39111,34,47,65508,444192,674.8,53,0.76
Sangli,416426,Bakery,13,12,1,1336,39111,34,47,65508,444192,674.8,53,0.9
Sangli,416426,Shoe,24,12,1,1336,39111,34,47,65508,444192,674.8,53,0.78
Sangli,416428,Cafe,28,21,1,1442,24484,32,48,29885,307139,110.0,52,0.82
Sangli,416428,Watch,20,31,1,1442,24484,32,48,29885,307139,110.0,52,0.75
Sangli,416428,Bakery,16,19,1,1442,24484,32,48,29885,307139,110.0,52,0.89
Sangli,416428,Shoe,12,26,1,1442,24484,32,48,29885,307139,110.0,52,0.77
Malegaon,423105,Cafe,16,16,1,1167,35820,38,50,49121,280592,282.7,50,0.82
Malegaon,423105,Watch,17,37,1,1167,35820,38,50,49121,280592,282.7,50,0.75
Malegaon,423105,Bakery,18,11,1,1167,35820,38,50,49121,280592,282.7,50,0.89
Malegaon,423105,Shoe,20,32,1,1167,35820,38,50,49121,280592,282.7,50,0.77
Malegaon,423108,Cafe,30,24,1,1481,41736,28,48,63587,227941,288.9,52,0.82
Malegaon,423108,Watch,19,29,1,1481,41736,28,48,63587,227941,288.9,52,0.75
Malegaon,423108,Bakery,17,19,1,1481,41736,28,48,63587,227941,288.9,52,0.89
Malegaon,423108,Shoe,25,35,1,1481,41736,28,48,63587,227941,288.9,52,0.77
Malegaon,423110,Cafe,21,14,1,1178,30275,28,48,50991,458738,439.2,52,0.82
Malegaon,423110,Watch,13,28,1,1178,30275,28,48,50991,458738,439.2,52,0.75
Malegaon,423110,Bakery,9,13,1,1178,30275,28,48,50991,458738,439.2,52,0.89
Malegaon,423110,Shoe,24,34,1,1178,30275,28,48,50991,458738,439.2,52,0.77
Malegaon,423201,Cafe,22,19,1,1215,25312,32,50,38860,353901,551.9,50,0.82
Malegaon,423201,Watch,16,36,1,1215,25312,32,50,38860,353901,551.9,50,0.75
Malegaon,423201,Bakery,9,3,1,1215,25312,32,50,38860,353901,551.9,50,0.89
Malegaon,423201,Shoe,21,21,1,1215,25312,32,50,38860,353901,551.9,50,0.77
Malegaon,423202,Cafe,27,13,1,1312,25829,30,50,48115,213626,715.0,50,0.82
Malegaon,423202,Watch,10,40,1,1312,25829,30,50,48115,213626,715.0,50,0.75
Malegaon,423202,Bakery,12,22,1,1312,25829,30,50,48115,213626,715.0,50,0.89
Malegaon,423202,Shoe,20,35,1,1312,25829,30,50,48115,213626,715.0,50,0.77
Malegaon,423203,Cafe,18,15,1,1334,23229,34,50,33485,476228,875.4,50,0.82
Malegaon,423203,Watch,13,44,1,1334,23229,34,50,33485,476228,875.4,50,0.75
Malegaon,423203,Bakery,12,15,1,1334,23229,34,50,33485,476228,875.4,50,0.89
Malegaon,423203,Shoe,25,35,1,1334,23229,34,50,33485,476228,875.4,50,0.77
Malegaon,423204,Cafe,16,31,0,631,32753,29,48,48140,95123,48.8,52,0.82
Malegaon,423204,Watch,11,18,0,631,32753,29,48,48140,95123,48.8,52,0.75
Malegaon,423204,Bakery,16,14,0,631,32753,29,48,48140,95123,48.8,52,0.89
Malegaon,423204,Shoe,21,15,0,631,32753,29,48,48140,95123,48.8,52,0.77
Malegaon,423205,Cafe,27,29,1,1175,26971,29,48,37501,455947,373.8,52,0.82
Malegaon,423205,Watch,15,50,1,1175,26971,29,48,37501,455947,373.8,52,0.75
Malegaon,423205,Bakery,8,3,1,1175,26971,29,48,37501,455947,373.8,52,0.89
Malegaon,423205,Shoe,18,28,1,1175,26971,29,48,37501,455947,373.8,52,0.77
Malegaon,423206,Cafe,27,9,1,905,24152,28,46,28675,304651,161.5,54,0.83
Malegaon,423206,Watch,13,52,1,905,24152,28,46,28675,304651,161.5,54,0.76
Malegaon,423206,Bakery,17,4,1,905,24152,28,46,28675,304651,161.5,54,0.9
Malegaon,423206,Shoe,23,18,1,905,24152,28,46,28675,304651,161.5,54,0.78
Malegaon,423208,Cafe,27,26,1,1361,14748,31,47,20110,402913,896.6,53,0.83
Malegaon,423208,Watch,13,35,1,1361,14748,31,47,20110,402913,896.6,53,0.76
Malegaon,423208,Bakery,18,17,1,1361,14748,31,47,20110,402913,896.6,53,0.9
Malegaon,423208,Shoe,19,30,1,1361,14748,31,47,20110,402913,896.6,53,0.78
Malegaon,423212,Cafe,24,20,1,1739,40680,27,48,67381,454451,270.4,52,0.82
Malegaon,423212,Watch,14,33,1,1739,40680,27,48,67381,454451,270.4,52,0.75
Malegaon,423212,Bakery,14,20,1,1739,40680,27,48,67381,454451,270.4,52,0.89
Malegaon,423212,Shoe,24,32,1,1739,40680,27,48,67381,454451,270.4,52,0.77
